49,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,y,n,y,n,n,y,n,y,n,y,n,y,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,m,y,n,n,n,n,n,y,n,n,y,y,n,y,y
50,y,y,y,y,y,y,n,y,n,n,y,n,n,y,n,y,y,y,n,n,y,n,n,n,n,y,n,n,n,n,n,y,y,n,y,n,n,y,n,n,n,n,y,y,n,y,n,y,y,m,n,n,n,n,y,y,y,n,y,y,n,y,n
51,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,m,n,n,n,n,n,n,n,n,n,n,n,n
52,n,y,y,n,n,y,y,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,m,n,n,n,n,n,n,n,n,n,n,n
53,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,m,n,n,n,n,n,n,n,n,y,n
54,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,m,n,n,n,n,n,n,n,n,n
55,n,n,n,n,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,y,n,n,n,n,m,n,n,n,n,n,n,y,n
56,y,y,y,y,y,y,y,y,n,y,n,n,n,n,n,y,y,y,n,n,y,n,y,n,n,y,y,y,y,n,y,y,y,n,y,n,n,y,n,n,n,y,y,y,n,y,n,y,y,y,n,n,n,n,n,m,y,n,y,y,y,y,y
57,y,y,n,n,y,y,n,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,n,n,n,n,n,y,n,n,n,y,n,n,n,n,n,y,m,n,n,y,n,y,n
58,n,y,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,m,n,n,n,n,n
59,y,y,y,y,y,y,y,y,n,n,y,n,n,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,y,y,n,n,n,n,n,y,n,n,m,y,n,y,y
60,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,y,n,y,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,n,y,n,n,n,y,y,y,n,y,n,n,y,y,n,n,n,n,n,y,y,n,y,m,n,y,y
61,y,y,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,y,n,n,n,n,m,y,n
62,y,y,y,y,y,y,y,y,n,y,y,y,n,y,n,y,y,y,n,n,y,n,n,n,n,y,n,y,y,n,y,y,y,n,y,n,n,y,n,n,n,y,y,y,n,y,n,y,y,y,n,n,y,n,y,y,y,n,y,y,y,m,y
63,y,y,y,y,n,n,y,y,n,n,y,n,n,n,n,y,n,y,n,n,y,n,n,n,n,y,n,y,n,n,n,y,y,n,y,n,n,y,n,n,n,n,y,n,n,y,n,n,y,n,n,n,n,n,n,y,n,n,y,y,n,y,m
